회사ID,15_매출액,16_매출액,17_매출액,18_매출액,19_매출액,15_총급여,16_총급여,17_총급여,18_총급여,19_총급여,최대_직원수
173519,,,,1472249.0,,,,,504954222.22222227,,12
173557,5006702.0,1200502.0,2154113.0,,,116980444.44444445,513611111.11111116,430309333.3333335,,,13
173566,2359333.0,2409234.0,2131392.0,2465459.0,,86207111.11111112,563268000.0,639114666.6666666,631991555.5555556,,13
173737,,,,3531278.0,,,,,765133333.3333335,,13
173808,,12901472.0,10311592.0,7919531.0,,,653240000.0000001,599904000.0000001,561223111.111111,,12
173856,,1682284.0,,,,,568428888.8888888,,,,9
173863,,,,940173.0,,,,,449431111.11111116,,11
173916,,3046885.0,,2495778.0,3801046.0,,330444888.88888896,,132542666.66666666,260548444.4444445,12
173978,2603360.0,3431150.0,2979715.0,3232663.0,,86986666.66666667,512095999.99999994,717464000.0,661061333.3333333,,12
174055,,2678719.0,,3288407.0,,,675273777.7777777,,780618222.2222224,,12
174068,1701477.0,2731276.0,2336640.0,2258294.0,,114130666.66666667,724272000.0000001,880980000.0000001,1013514666.6666667,,12
174081,,,,1606806.0,,,,,492965333.3333333,,10
174094,,,,1330091.0,,,,,471342222.22222227,,10
174112,,1283779.0,,,,,647077333.3333334,,,,11
174249,11310465.0,,,,,90498666.66666667,,,,,9
174304,,2431411.0,,3403245.0,,,541218666.6666666,,634736000.0,,13
174381,,508956.0,,,,,472243555.5555556,,,,10
174397,,3192109.0,,2049692.0,,,751962666.6666666,,641475555.5555556,,12
174399,,,,6226029.0,,,,,490405777.7777778,,11
174453,,2832676.0,3285544.0,2437051.0,,,770121333.3333335,722872888.8888891,715933333.3333331,,12
174691,,7933121.0,,9701455.0,,,1046336000.0000001,,1109570666.6666667,,12
174706,,1408490.0,,,,,659362666.6666669,,,,12
174707,,1773995.0,1850281.0,,,,511243999.99999994,616112000.0,,,12
175022,,1677182.0,1360179.0,3855114.0,,,533468000.00000006,683160000.0000001,728102222.2222223,,13
175072,1498446.0,4353672.0,5803622.0,3180752.0,,46213333.333333336,223327111.11111113,362354666.66666675,433012000.0000001,,12
175126,,,,4625181.0,,,,,624647555.5555556,,10
175134,,3400487.0,2117032.0,,,,421874666.66666675,622058666.6666667,,,11
175220,,1194961.0,,,,,376964000.00000006,,,,10
175227,944756.0,1068068.0,,1297363.0,,46581333.333333336,341875111.11111116,,431416444.4444444,,13
175382,,1908993.0,2741482.0,4119150.0,,,490963555.55555546,451542666.6666666,456731555.5555555,,12
175397,,158731.0,,,,,189573333.33333337,,,,3
175424,2122007.0,3468173.0,2852559.0,3339305.0,,54432000.0,473656000.00000006,577977777.7777778,498035999.99999994,,12
175517,,5660325.0,,,,,780418666.6666667,,,,10
175527,,,,1391429.0,,,,,594741333.3333334,,12
175632,1346720.0,1249223.0,,3251232.0,,74323555.55555555,530634666.6666667,,731138666.6666666,,11
175728,5728260.0,7133264.0,,6366825.0,,71503111.11111112,512760888.8888889,,712341333.3333333,,12
175766,1895609.0,1523764.0,443193.0,1338378.0,,116170666.66666667,642725777.7777778,778135999.9999999,626397333.3333333,,12
175800,1525917.0,1128344.0,,1804251.0,,89719555.55555555,600727111.1111112,,807448000.0000001,,14
175998,3134997.0,2285441.0,,2222909.0,,39427111.11111111,535957333.3333333,,651148444.4444444,,12
176027,,,,8250974.0,,,,,724501777.7777778,,12
176194,,2093904.0,1741393.0,,,,528694666.6666667,449910222.2222223,,,12
176242,,2124463.0,2318902.0,3103884.0,,,264621333.3333333,416109333.33333343,538217777.7777778,,12
176267,,1150320.0,1529223.0,2024329.0,,,502759999.99999994,622928000.0,727224444.4444443,,12
176288,,,,6217513.0,,,,,454823111.1111112,,12
176545,,1247153.0,,,,,576008000.0,,,,10
176550,9162189.0,5031659.0,5688905.0,5692227.0,,149376888.8888889,840698666.6666667,747489333.3333335,629116000.0,,12
176575,2587520.0,1189169.0,1213572.0,1317263.0,,140350666.6666667,722426666.6666667,711293777.7777779,857180000.0000001,,12
176620,1415910.0,1653326.0,,,,108238222.22222222,626497777.7777778,,,,10
176671,,1807484.0,,,,,568116444.4444445,,,,12
176719,,1411835.0,,1275201.0,,,387349333.3333333,,429194666.66666675,,12
176786,,7736529.0,8273227.0,11388848.0,,,907820888.8888892,922488000.0000001,1047482666.6666667,,12
176826,,,,299552.0,,,,,432053777.7777778,,10
176840,,369520.0,755104.0,699449.0,,,798144888.8888888,569021777.7777779,519128000.0000001,,11
176914,,2714384.0,3569237.0,3616035.0,,,443184000.0000001,619311555.5555555,854054666.6666669,,14
177025,,600037.0,,441076.0,,,365392000.0,,254479555.55555552,,12
177071,,,,2639778.0,,,,,467745333.33333343,,19
177167,,6032281.0,,,,,560794666.6666666,,,,11
177237,,2159832.0,2126606.0,3827198.0,,,467865777.7777779,549551555.5555557,553192000.0000001,,11
177248,,,,1081662.0,,,,,299890666.66666675,,4
177377,6516490.0,7282162.0,6433888.0,,6111906.0,144814222.22222224,878088000.0000001,829655111.1111113,,736821333.3333334,11
177386,,462293.0,,,,,658989333.3333334,,,,10
177495,2716836.0,4460980.0,4364000.0,,,80606222.22222222,447960888.8888888,530612888.88888884,,,11
177573,7176863.0,,8017494.0,8339953.0,,96709333.33333334,,496637333.3333334,699809333.3333334,,11
177620,,7108221.0,,,,,659746666.6666666,,,,8
177663,,,,5073050.0,,,,,473994666.6666666,,8
177683,,1461470.0,,,,,379930666.66666675,,,,11
177870,,3727669.0,,,,,651738666.6666666,,,,8
177912,,839431.0,1008773.0,1422183.0,,,700201333.3333333,607963555.5555556,490644000.00000006,,11
177997,1479241.0,22950083.0,,,,91166222.22222222,653929333.3333335,,,,10
178073,,1127676.0,,,,,314464000.00000006,,,,9
178131,,937260.0,,,,,387181333.33333343,,,,11
178225,1991698.0,2102314.0,,3687220.0,,73458666.66666667,436221333.3333333,,389397333.33333343,,11
178290,,3757078.0,,3525680.0,,,651669333.3333334,,776181333.3333335,,11
178302,3967229.0,,,,,125308444.44444445,,,,,10
178336,2976077.0,1119817.0,,,,74394666.66666667,356122666.66666675,,,,11
178376,,2119877.0,1795093.0,1768278.0,,,650045333.3333335,691319111.1111112,656053333.3333335,,11
178658,2776918.0,2833802.0,3931737.0,4327353.0,,73170666.66666667,543479999.9999999,586134666.6666669,511545333.3333334,,11
178722,2307974.0,3260156.0,3715185.0,4235956.0,,84810666.66666667,594218666.6666667,724472000.0000001,706276444.4444447,,11
178725,,,,691399.0,,,,,561154666.6666666,,10
178727,,,,3480949.0,,,,,700765333.3333334,,11
178810,2902079.0,2784211.0,,,,88162666.66666667,471639111.1111112,,,,10
178953,,23296078.0,,,,,941942222.2222223,,,,11
178959,,5401923.0,4752872.0,4034688.0,,,640072444.4444445,743733333.3333334,590105777.7777778,,11
178989,,950057.0,,656484.0,,,488144444.4444445,,428966222.2222223,,11
179050,4134391.0,2891655.0,2336933.0,,,110240888.8888889,658554666.6666666,573834222.2222223,,,11
179096,,,,1436545.0,,,,,239644444.44444445,,7
179135,,,,2364173.0,,,,,640503555.5555556,,11
179186,,,,1150005.0,,,,,522611111.1111111,,8
179207,1520773.0,2143624.0,,,,71954666.66666667,419063999.99999994,,,,11
179308,2659770.0,1924163.0,,,,95688888.8888889,584453333.3333333,,,,11
179333,,552895.0,,,,,341425777.7777778,,,,10
179441,,618533.0,,,,,179911999.99999997,,,,7
179443,,15969767.0,23916341.0,9162906.0,,,635488000.0000001,736936000.0000001,787541333.3333334,,12
179450,1710990.0,1318949.0,2281787.0,1952720.0,,123564888.8888889,646377333.3333335,620965777.7777778,581628888.8888888,,11
179464,5044050.0,5398369.0,,5799807.0,,84362666.66666667,464293777.7777778,,495330666.6666666,,10
179636,1138333.0,1018139.0,930586.0,951264.0,,119993777.77777778,728125333.3333334,725992444.4444445,647528000.0000001,,11
179670,1129992.0,1121258.0,1212968.0,1195215.0,,59656000.0,474471999.99999994,440135111.1111112,552485333.3333334,,11
179686,,,,1691264.0,,,,,737741333.3333335,,11
179699,1540732.0,1244515.0,1470361.0,1121185.0,,47530666.66666667,365064000.0,454597333.3333334,500341777.7777778,,11
179735,2899322.0,3457138.0,,1807144.0,,127586666.66666667,666960000.0,,193324444.44444448,,11
179828,,346402.0,880904.0,1175270.0,,,151858666.66666666,377337333.33333343,591648000.0000001,,14
179948,,983843.0,,971059.0,,,395356444.4444445,,335567555.55555564,,11
179950,1017798.0,1092488.0,,,,69335111.11111112,472509777.7777778,,,,11
180046,,1948917.0,,,,,636444888.888889,,,,10
180262,,2976580.0,,,,,473549333.3333333,,,,9
180401,,1248362.0,2545165.0,3967273.0,,,640432444.4444445,657992444.4444447,745419111.1111113,,11
180457,1924091.0,1689460.0,,,,85315555.55555555,481333333.33333343,,,,8
180465,3529303.0,4566834.0,,6164697.0,,103322666.66666667,660274222.2222222,,813130666.6666669,,11
180468,,1386553.0,,,,,485932888.8888889,,,,11
180479,,,,582910.0,,,,,302576000.00000006,,6
180492,,991776.0,,,,,267499111.11111113,,,,11
180651,1705997.0,1902475.0,2280932.0,2347013.0,,98442666.66666667,617797333.3333334,551444000.0,392172000.0000001,,11
180655,2795987.0,3866672.0,,,,86849777.77777778,502600888.8888889,,,,10
180810,,,,1937486.0,,,,,294216000.0,,8
180827,,,,3010168.0,,,,,342677333.3333334,,8
180947,,,,651769.0,,,,,412394666.66666675,,9
180984,,2293856.0,,,,,431982666.66666675,,,,10
181027,1419194.0,1597885.0,,,,67503111.11111112,427188444.44444454,,,,10
181054,3175800.0,3403716.0,,,,72649777.77777778,524357777.7777778,,,,10
181174,,527997.0,,,,,663175555.5555556,,,,10
181195,3300233.0,2337879.0,,,,77837333.33333334,517192000.0000001,,,,10
181274,,2684794.0,,2942152.0,,,532247999.99999994,,713850666.6666666,,12
181588,,,,3584440.0,,,,,198283555.55555558,,6
181640,,477911.0,,604755.0,,,247231999.99999997,,250446222.2222222,,10
181661,,451233.0,,646180.0,,,585984000.0000001,,619082222.2222223,,12
181680,,8673138.0,,,,,513818666.66666657,,,,9
181743,3730294.0,3078932.0,2039567.0,,,113314666.66666667,725153777.7777779,520442666.66666675,,,10
181785,,,,6320092.0,,,,,360261777.7777778,,11
181799,,2591180.0,,,,,939512000.0000001,,,,10
181809,6007116.0,7706127.0,7075279.0,,,48848000.0,619942666.6666667,651537777.7777779,,,10
182182,,,,2522244.0,,,,,888825777.7777777,,10
182239,,2256675.0,2002104.0,2473335.0,,,555253333.3333333,536042666.6666666,546784000.0000001,,10
182270,3647094.0,3833036.0,,2549014.0,,121599111.11111112,767384000.0000002,,828265777.7777781,,10
182365,6554300.0,6439115.0,7169264.0,,,88667111.11111112,464445333.3333334,587817777.7777778,,,9
182386,,1868610.0,,,,,487828000.00000006,,,,7
182392,10651215.0,,,,,103179555.55555555,,,,,8
182436,1136901.0,2289741.0,2601843.0,2314990.0,,98589333.33333334,612356000.0,614526222.2222223,698360888.888889,,10
182449,3660835.0,2364395.0,,5902215.0,,75682666.66666667,411275999.99999994,,658220444.4444444,,10
182468,1192694.0,,,,,90374222.22222222,,,,,10
182484,,,,2098226.0,,,,,406244888.88888896,,9
182772,,,,17102885.0,,,,,748784888.888889,,10
182835,,6366366.0,,7401350.0,,,442512888.88888896,,519579111.11111104,,12
182881,,,,17435050.0,,,,,623450666.6666667,,10
182961,,515629.0,,,,,568237333.3333334,,,,6
183030,,5018421.0,,7207952.0,,,463402666.6666668,,435066222.2222222,,9
183142,,945863.0,,1279641.0,,,184360444.44444448,,650345777.7777779,,10
183242,,,,1732228.0,,,,,596168888.888889,,14
183329,,962186.0,,,,,383865777.77777785,,,,10
183357,,,,1614344.0,,,,,257104000.00000003,,6
183365,,,,1652756.0,,,,,223323555.5555556,,10
183386,2209244.0,4188027.0,,4806810.0,,106601777.77777778,666173777.7777776,,899968000.0000001,,10
183481,1296956.0,1431560.0,1810394.0,1045013.0,,89839111.11111112,696928000.0000001,810718666.6666669,895217777.777778,,13
183491,1946791.0,2378439.0,,2032935.0,,78606222.22222222,532823555.5555555,,630815999.9999999,,10
183496,,1183036.0,1398992.0,1158057.0,,,327826666.6666667,318361333.3333334,273146222.22222227,,10
183504,,1231858.0,,,,,426987111.11111116,,,,8
183511,,,,1078941.0,,,,,372810666.66666675,,7
183518,,,,1135099.0,,,,,471736000.00000006,,9
183599,,,,3750290.0,,,,,589470222.2222222,,10
183615,,,,2869581.0,,,,,323608000.00000006,,10
183743,,4200403.0,2768149.0,3258013.0,,,238466666.66666675,251786666.66666678,373942666.66666657,,10
183773,,3971759.0,3841599.0,5155559.0,,,633967555.5555557,633288000.0000001,781008888.8888891,,10
183793,621020.0,1439016.0,,3026496.0,,14311555.555555556,93985333.33333333,,415512888.88888884,,10
183852,,5566514.0,6035660.0,,,,582253777.7777778,575592444.4444444,,,10
183869,,1236487.0,,1568428.0,,,605890666.6666667,,488667555.5555555,,9
183914,,,,2114939.0,,,,,472372000.0000001,,8
184059,,,,803313.0,,,,,456157333.33333343,,9
184064,,2162503.0,,2811131.0,,,271609333.3333334,,437452888.88888884,,9
184083,,,,1979674.0,,,,,728571555.5555557,,10
184108,,5083859.0,4288699.0,4282411.0,,,468564888.888889,485620888.88888884,531731111.1111111,,10
184149,,5750.0,,206565.0,,,15133777.777777778,,277374666.6666667,,8
184232,,1461250.0,,1054681.0,,,335759111.11111116,,277410222.22222227,,8
184303,1790443.0,1536333.0,,1136110.0,,55891555.55555556,311704000.00000006,,337944000.00000006,,11
184403,,,,2703299.0,,,,,448357333.33333343,,8
184435,,,,9004459.0,,,,,796195111.1111113,,11
184562,,1290580.0,,,,,475253333.3333334,,,,8
184635,,1347743.0,,1886664.0,,,374507555.5555555,,506960000.00000006,,10
184654,,2356634.0,6661123.0,4773861.0,,,712945333.3333335,627657333.3333334,818350666.6666669,,11
184728,,3002646.0,,,,,663675111.1111112,,,,10
184761,2661229.0,2265218.0,,,,81598222.22222222,394514222.2222222,,,,10
184854,917663.0,928258.0,,,,77488444.44444445,522913333.33333325,,,,8
184965,,,,366178.0,,,,,479245777.77777785,,9
184987,,,,4815933.0,,,,,496881777.77777773,,10
185044,,,,1570682.0,,,,,617581333.3333333,,11
185048,,,,2402258.0,,,,,397640000.0,,10
185103,,,,12606820.0,,,,,831971111.1111112,,16
185252,,,,3725260.0,,,,,253202222.22222224,,6
185278,,,,1495412.0,,,,,512246222.22222227,,9
185383,,1692314.0,1826413.0,2244235.0,,,454268888.88888884,568505777.7777777,677940444.4444444,,10
185385,,2885794.0,,1988138.0,,,469009333.3333333,,317635555.5555556,,9
185418,1332420.0,1426947.0,1267619.0,1048066.0,,87959555.55555555,424718666.6666668,402334222.2222223,425608000.0000001,,9
185499,1063068.0,,,,,106035555.55555555,,,,,8
185547,,2783402.0,,3349154.0,,,415787999.99999994,,604877333.3333333,,9
185779,7006376.0,9215672.0,11983355.0,,,84927111.11111112,485268000.00000006,582069333.3333334,,,9
185985,,,,800700.0,,,,,352352000.0,,6
186022,,,,9609217.0,,,,,719991555.5555556,,9
186055,,,1177645.0,,,,,410180000.00000006,,,9
186071,,2052689.0,,,,,386152000.00000006,,,,7
186084,,3318439.0,,3895860.0,,,491593333.3333334,,572108444.4444444,,12
186295,,2304407.0,,3127591.0,,,334663555.5555556,,488264000.0,,10
186320,,2418955.0,,,,,348722666.6666667,,,,8
186351,,2293992.0,,1684666.0,,,441911555.55555564,,288091555.5555556,,9
186362,1171195.0,1632772.0,1678166.0,2579525.0,,62223111.11111111,451424000.00000006,559920000.0,645629333.3333333,,10
186495,,1272520.0,,,,,405694222.2222223,,,,8
186541,2851326.0,2565769.0,,3149485.0,,88535111.11111112,538930666.6666667,,431858666.66666675,,9
186547,1638127.0,1724796.0,2319058.0,3079401.0,,88638222.22222222,469397333.33333343,515978222.2222223,542343111.1111113,,9
186705,4614029.0,3269493.0,3607578.0,5928061.0,,82155111.11111112,460232888.888889,510975111.1111113,424484444.44444454,,9
186856,,1014480.0,,4088091.0,,,620873333.3333334,,851384000.0000001,,9
186886,8182.0,33522.0,,,,79946666.66666667,637201333.3333334,,,,9
186946,,2246930.0,,,,,358793777.77777785,,,,9
187001,,,,619967.0,,,,,462135111.1111112,,9
187006,,1464907.0,1969343.0,,,,374383111.1111111,373589333.3333333,,,8
187092,,1197723.0,,,,,328288000.00000006,,,,9
187117,1815474.0,,,,,100661333.33333334,,,,,8
187137,,1115626.0,1305988.0,1465767.0,,,555641333.3333334,626172444.4444447,577672000.0000001,,9
187339,7109593.0,12150372.0,14937763.0,16620130.0,,41327111.11111111,265567999.99999997,390326666.6666667,606693333.3333334,,12
187346,,,,3861923.0,,,,,497060444.4444444,,9
187347,,3715101.0,,5276133.0,,,143165777.7777778,,332056000.0000001,,10
187413,,,1509412.0,,,,,187136000.0,,,4
187527,1854515.0,1479848.0,1705857.0,,,99274666.66666667,606051111.1111112,742464444.4444445,,,9
187738,,2761386.0,3767377.0,5584683.0,,,226189333.3333334,327720000.0000001,500689777.7777779,,16
187743,,2554556.0,,,,,152611111.1111111,,,,5
187825,,,,1671275.0,,,,,511653333.3333333,,13
187951,,2866447.0,,3586624.0,,,379945777.77777773,,364048000.0,,8
188004,,17245222.0,,19738383.0,,,649170222.2222223,,701904444.4444444,,9
188208,,3191342.0,,3131583.0,,,253763555.55555558,,207282666.66666675,,9
188282,,,,2779360.0,,,,,344820888.8888889,,9
188283,,,,2044832.0,,,,,279886666.66666675,,9
188313,,,,1481430.0,,,,,735432000.0000001,,9
188327,,,,4736324.0,,,,,373320888.88888884,,9
188368,2371647.0,2692802.0,,,,98817777.77777778,569437333.3333334,,,,9
188388,2971982.0,2665043.0,,2415866.0,,64391111.11111111,411524000.0,,440308888.888889,,9
188585,,,,1041640.0,,,,,451990222.22222215,,8
188669,,,,2536271.0,,,,,665596000.0000001,,11
188828,,6092485.0,,6278479.0,,,534812000.0000001,,340011555.5555556,,8
188870,1573909.0,1848955.0,1764777.0,,,70769333.33333334,387400888.8888889,409146666.6666667,,,8
188890,,1261434.0,1372056.0,,,,292158666.66666675,379963555.55555564,,,9
188981,,,,879334.0,,,,,326486666.66666675,,8
189006,,1837625.0,,2549155.0,,,426160000.0,,286792000.0,,9
189072,,,,216297.0,,,,,230120000.00000003,,4
189141,2562527.0,2059083.0,,,,79287111.11111112,493411111.11111116,,,,9
189156,,,,3472226.0,,,,,373900444.44444454,,7
189163,,,,708715.0,,,,,302964888.88888896,,5
189275,,1398543.0,,,,,303268000.00000006,,,,8
189485,,689560.0,,435257.0,,,386049333.3333334,,436040888.8888889,,9
189525,1264864.0,1299317.0,,,,87007111.11111112,473031555.5555557,,,,9
189562,8792213.0,7119908.0,6384492.0,6415894.0,,55592888.888888896,372997333.3333334,429657777.77777773,560648444.4444445,,9
189631,,2622352.0,2563910.0,2255983.0,,,352986222.22222227,386402666.6666667,440385333.3333333,,9
189824,1612893.0,4794320.0,523291.0,,,82887555.55555555,581444444.4444444,427678666.6666667,,,9
189830,,2380362.0,2998899.0,,,,514117777.77777773,430474666.66666675,,,9
189844,,5293256.0,,,,,345941333.3333334,,,,7
189849,,1561342.0,,2631019.0,,,540551999.9999999,,559816000.0,,9
190001,,,,1904817.0,,,,,345671111.11111116,,11
190266,,,,4472612.0,,,,,533300000.0000001,,9
190301,,,,698051.0,,,,,383674666.6666667,,8
190405,,,,339233.0,,,,,240157777.77777776,,5
190418,,,,1647753.0,,,,,596415111.1111112,,9
190713,,955252.0,1055538.0,,,,398616000.00000006,394649777.7777778,,,8
190720,3680361.0,,,4640251.0,,39840000.0,,,251428888.88888893,,7
190760,,,,27483885.0,,,,,635989777.7777779,,9
190842,,3966085.0,,,,,449770666.6666667,,,,8
190847,2367117.0,2120263.0,3515892.0,2402316.0,,104651555.55555555,581592000.0000001,570110666.6666669,528704000.0000001,,8
190931,,1363317.0,1808475.0,,,,335645333.33333343,462765333.33333343,,,8
191020,,5015052.0,,13922095.0,,,336408000.00000006,,489159555.55555564,,7
191023,,921698.0,,,,,550721777.7777778,,,,8
191123,960297.0,2789029.0,2325831.0,2537396.0,,21200000.0,453609333.33333343,441117777.7777779,345459555.55555564,,8
191190,,4177177.0,,7188898.0,,,338464000.0,,458131555.5555557,,8
191467,,,,3155351.0,,,,,391722666.66666675,,6
191708,,,,1577880.0,,,,,315840000.0,,6
191727,,,,4278745.0,,,,,611909333.3333334,,10
191836,,,,1092013.0,,,,,428478222.2222222,,7
191917,,2435139.0,,4870911.0,,,366338666.6666667,,514413333.33333343,,8
191982,1867462.0,2621842.0,3083406.0,2711156.0,,56311111.11111111,313251555.55555564,335226666.66666675,347885333.3333334,,8
